报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-37.731,205.082,10.004,267.986,122.296,8.285,-15.439,-46.22
投资活动之现金流入净额,-36.044,-165.576,-66.998,-118.206,-32.401,-277.665,-174.018,-192.391
融资活动之现金流入净额,119.44,-82.507,49.686,-66.035,-133.374,335.691,289.739,209.084
现金及现金等价物增加,45.665,-43.001,-7.308,83.745,-43.479,66.311,100.282,-29.527
会计年初之现金及现金等价物,168.942,209.915,209.915,123.058,123.058,56.73,56.73,87.603
会计年终之现金及现金等价物,213.406,168.942,203.413,209.915,79.557,123.058,157.183,56.73
外汇兑换率变动之影响,-1.201,2.028,0.806,3.112,-0.022,0.017,0.171,-1.346
购置固定资产款项,-23.377,-95.874,-77.801,-192.551,-105.698,-314.295,-153.414,-199.434
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
