报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,11756,8129,8625,3153,8170,4589,9273,4977
投资活动之现金流入净额,-6887,-3551,-6627,-2070,-4425,-2369,-6392,-3509
融资活动之现金流入净额,-4904,-4698,-4604,-2427,-2179,-2111,-2497,-827
现金及现金等价物增加,-35,-120,-2606,-1344,1566,109,384,641
会计年初之现金及现金等价物,1681,1681,4358,4358,2874,2874,2521,2521
会计年终之现金及现金等价物,1708,1589,1681,2991,4358,2982,2874,3131
外汇兑换率变动之影响,62,28,-71,-23,-82,-1,-31,-31
购置固定资产款项,-5396,-2795,-6232,-2140,-4174,-1770,-4951,-1700
币种,港币,港币,港币,港币,港币,港币,港币,港币
