报告期,2018-03-31,2017-12-31,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31
报表类型,一季报,年报,中报,一季报,年报,三季报,中报,一季报
营业额,2504.65337415,7546.701,3252.637,857.63619877,3628.53,2754.3362503400003,1764.378,981.0091951799999
除税前盈利/(亏损),222.87414631000001,423.026,217.097,82.36236403,37.384,135.46612824000002,33.242,9.338876789999999
税项,-44.056539,-82.866,-41.168,-10.1576059,-0.736,-20.710344329999998,-4.67,2.18431064
除税后盈利/(亏损),178.81760731,340.16,175.929,72.20475813,36.648,114.75578390999999,28.572,11.52318743
少数股东权益,25.60050947,55.91,12.899,-1.98863794,-25.349,-13.39161689,-13.646,-8.00402182
股东应占盈利/(亏损),153.21709784,284.25,163.03,74.19339606999999,61.997,128.14740079999999,42.218,19.52720925
股息,,86.6235685,,,19.05718507,,,
除税及股息后盈利/(亏损),153.21709784,197.6264315,163.03,74.19339606999999,42.93981493,128.14740079999999,42.218,19.52720925
基本每股盈利(仙),8.800000,16.670000,10.000000,4.000000,3.820000,8.000000,3.000000,1.000000
摊薄每股盈利(仙),8.800000,--,10.000000,4.000000,--,8.000000,3.000000,1.000000
每股股息(仙),--,5.000000,--,--,1.100000,--,--,--
销售成本,-1852.48681937,-5899.296,-2588.59,-683.91455318,-2915.417,-2223.17289708,-1429.071,-761.94086506
折旧,--,-250.864,-113.263,--,-176.559,--,-89.202,--
销售及分销费用,-118.29092142,-400.069,-159.102,-32.80431663,-187.964,-110.35365358,-73.855,-36.26078392
一般及行政费用,-191.51496122,-709.65,-180.539,-78.64637864,-300.376,-261.36058592,-139.317,-84.19442369
利息费用/融资成本,-71.79112025,-39.681,-12.431,-0.76680275,--,--,--,--
毛利,652.16655478,1647.405,664.047,173.72164559,713.113,512.25113373,335.307,207.5470535
经营盈利,223.20532428,423.026,217.097,82.77458605,37.384,129.71382563,33.242,8.859440039999999
应占联营公司盈利,8.4749899,18.399,-2.388,2.09322884,-18.113,0.87127305,1.226,3.51308615
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
