报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,52.603,23.308,51.402,25.373,56.606,28.085,61.47,28.633
投资活动之现金流入净额,-50.039,0,-1.124,0,0,0,0,0
融资活动之现金流入净额,-10.259,-15.784,-52.226,-23.579,-49.028,-15.965,-103.753,-67.765
现金及现金等价物增加,-7.695,7.524,-1.948,1.794,7.578,12.12,-42.283,-39.132
会计年初之现金及现金等价物,28.825,28.825,30.857,30.857,24.286,24.286,67.36,67.36
会计年终之现金及现金等价物,21.31,36.119,28.825,32.794,30.857,35.649,24.286,28.78
外汇兑换率变动之影响,0.18,-0.23,-0.084,0.143,-1.007,-0.757,-0.791,0.552
购置固定资产款项,-50.039,--,-1.124,--,--,--,--,--
币种,美元,美元,美元,美元,美元,美元,美元,美元
