报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,52.637,20.198,27.219,20.196,22.927,11.4,35.174,26.229
投资活动之现金流入净额,-3.534,-4.116,-6.668,-14.909,-24.954,-7.606,-15.062,16.557
融资活动之现金流入净额,-31.83,-2.491,-5.454,-2.549,-8.109,-5.814,-24.195,-5.661
现金及现金等价物增加,17.273,13.591,15.097,2.738,-10.136,-2.02,-4.083,37.125
会计年初之现金及现金等价物,111.117,111.117,97.718,97.718,108.574,108.574,112.746,112.746
会计年终之现金及现金等价物,130.146,125.48,111.117,100.224,97.718,106.558,108.574,149.617
外汇兑换率变动之影响,1.756,0.772,-1.698,-0.232,-0.72,0.004,-0.089,-0.254
购置固定资产款项,--,-4.894,--,-8.32,--,-2.203,-11.292,-4.569
币种,港币,港币,港币,港币,港币,港币,港币,港币
