报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,54.465,-155.733,244.119,107.096,187.853,93.111,383.619,186.057
投资活动之现金流入净额,-1293.158,-227.277,-521.211,-360.158,-466.717,-84.604,-1070.932,-288.619
融资活动之现金流入净额,981.174,702.005,375.621,78.423,339.077,-15.792,832.84,878.963
现金及现金等价物增加,-257.519,318.995,98.528,-174.639,60.213,-7.285,145.527,776.401
会计年初之现金及现金等价物,486.882,486.882,380.922,380.922,293.708,293.708,154.341,154.341
会计年终之现金及现金等价物,205.995,794.484,486.882,209.827,380.922,286.035,293.708,933.17
外汇兑换率变动之影响,-23.368,-11.393,7.432,3.544,27.001,-0.388,-6.16,2.428
购置固定资产款项,-105.969,-51.134,-185.256,-232.614,-266.036,-139.6,-273.713,-93.762
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
