报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,18519.72,8048.195,12731.905,4995.366,6625.557,2398.732,12019.604,7475.214
投资活动之现金流入净额,-11116.521,-3366.426,-17337.158,-5593.448,-5752.298,-5096.998,-8402.989,-4246.394
融资活动之现金流入净额,1480.394,-439.842,3449.921,-652.423,-1197.03,2844.736,-4319.101,108.906
现金及现金等价物增加,8883.593,4241.927,-1155.332,-1250.505,-323.771,146.47,-702.486,3337.726
会计年初之现金及现金等价物,6803.466,6803.466,7979.218,7979.218,8330.951,8330.951,9028.32,9028.32
会计年终之现金及现金等价物,15702.43,11053.001,6803.466,6721.064,7979.218,8477.883,8330.951,12364.694
外汇兑换率变动之影响,15.371,7.608,-20.42,-7.649,-27.962,0.462,5.117,-1.352
购置固定资产款项,-2008.27,-558,-2075.014,-719,-6541.429,-7688,-9303.29,-3969
币种,港币,港币,港币,港币,港币,港币,港币,港币
