报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-06-30,2014-06-30
报表类型,中报,年报,中报,年报,年报,年报
经营业务所得之现金流入净额,1012,1121,760,828,1737,2406
投资活动之现金流入净额,-2256,-3345,-493,3440,-583,-703
融资活动之现金流入净额,978,4142,-709,-5480,-1693,-751
现金及现金等价物增加,-266,1918,-442,-1212,-539,952
会计年初之现金及现金等价物,3272,1354,1354,2566,3105,2153
会计年终之现金及现金等价物,3006,3272,912,1354,2566,3105
外汇兑换率变动之影响,--,--,--,--,--,--
购置固定资产款项,-2259,-3454,-554,-238,-394,-392
币种,日元,日元,日元,日元,日元,日元
