报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
经营业务所得之现金流入净额,-8722.106,-7525.017,-10498.778,-7237.521,-7299.603,9949.389,-505.131,-294.759
投资活动之现金流入净额,3295.526,-4327.427,-840.053,948.532,4280.76,-10694.073,1594.57,-5038.918
融资活动之现金流入净额,-420.704,3197.681,531.823,-392.279,99.284,-3163.314,-4413.8,-2950.645
现金及现金等价物增加,-5847.284,-8654.763,-10807.008,-6681.268,-2919.559,-3907.998,-3324.361,-8284.322
会计年初之现金及现金等价物,22469.071,31196.279,31196.279,29793.605,29793.605,33594.058,33594.058,33594.058
会计年终之现金及现金等价物,16575.618,22469.071,20339.79,23204.328,26869.055,29793.605,30328.827,25243.396
外汇兑换率变动之影响,-46.169,-72.445,-49.481,91.991,-4.991,107.545,59.13,-66.34
购置固定资产款项,-622.372,-2842.662,-1433.569,-334.721,-312.476,-1415.393,-1206.845,-575.996
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
