报告期,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-06-30,2012-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,77.618,159.876,155.164,116.767,53.442,95.659,47.021,105.747
除税前盈利/(亏损),-16.12,-621.815,-352.808,-23.17,-4.098,-26.06,-6.528,8.186
税项,-1.859,-8.393,-26.331,-3.577,-1.338,0.099,,-3.421
除税后盈利/(亏损),-17.979,-630.208,-379.139,-26.747,-5.436,-25.961,-6.528,4.765
少数股东权益,0.662,-22.287,0.582,6.012,2.37,,,
股东应占盈利/(亏损),-18.641,-607.921,-379.721,-32.759,-7.806,-25.961,-6.528,4.765
股息,,,,,,19.72,,10.229
除税及股息后盈利/(亏损),-18.641,-607.921,-379.721,-32.759,-7.806,-45.681,-6.528,-5.464
基本每股盈利(仙),-0.880000,-33.820000,-21.760000,-2.470000,-0.610000,-2.570000,-2.580000,1.890000
摊薄每股盈利(仙),-0.880000,-33.820000,-21.760000,-2.470000,--,-2.570000,-2.580000,1.890000
每股股息(仙),--,--,--,--,--,7.800000,--,4.100000
销售成本,-23.994,-43.537,-21.675,-28.692,-14.002,-28.442,-14.351,-30.119
折旧,-1.739,-3.179,-1.836,-3.743,-1.614,-3.436,-1.796,-4.687
销售及分销费用,-27.49,-66.653,-25.971,-46.622,-16.266,-38.365,-17.613,-39.049
一般及行政费用,-25.694,-74.31,-25.362,-52.343,-18.607,-28.884,-15.584,-16.815
利息费用/融资成本,--,--,--,-0.795,-0.795,-2.152,--,--
毛利,53.624,116.339,133.489,88.075,39.44,67.217,32.67,75.628
经营盈利,-16.12,-621.815,-352.808,-23.17,-4.098,-26.06,-6.528,8.186
应占联营公司盈利,-14.286,--,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
