报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,828.568,591.21,-333.293,404.893,-178.514,-2059.038,-1679.877,-447.926
投资活动之现金流入净额,183.834,-194.085,-179.937,852.788,560.017,-104.955,111.229,-224.88
融资活动之现金流入净额,-40.584,-913.158,-25.213,-780.747,-417.288,1895.818,960.748,1006.87
现金及现金等价物增加,971.818,-516.033,-538.443,476.934,-35.785,-268.175,-607.9,334.064
会计年初之现金及现金等价物,946.651,1454.458,1454.458,969.306,969.306,1234.975,1234.975,894.077
会计年终之现金及现金等价物,1913.807,946.651,919.927,1454.458,932.504,969.306,627.928,1234.975
外汇兑换率变动之影响,-4.662,8.226,3.912,8.218,-1.017,2.506,0.853,6.834
购置固定资产款项,-110.542,-130.929,-1.527,-13.55,-3.663,-5.351,-4.788,-16.91
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
