报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,36386.10439522,130847.179,99031.45791992999,65778.873,33129.48808864,120764.66,90516.86084895,59695.358
除税前盈利/(亏损),1522.01614029,5204.808,3933.83789731,2754.743,1413.10509508,4638.996,3648.50543067,2581.577
税项,-328.90706679000004,-1147.029,-808.2072944199999,-547.594,-272.29129657,-809.284,-696.51126313,-481.412
除税后盈利/(亏损),1193.1090735,4057.779,3125.63060289,2207.149,1140.81379851,3829.712,2951.99416754,2100.165
少数股东权益,173.06707523,537.135,437.02899451999997,282.025,141.42700433000002,633.318,494.82541632,367.707
股东应占盈利/(亏损),1020.04199827,3520.644,2688.6016083699997,1925.124,999.3867941799999,3196.394,2457.1687512199996,1732.458
股息,,1079.99394236,,,,968.00779368,,
除税及股息后盈利/(亏损),1020.04199827,2440.65005764,2688.6016083699997,1925.124,999.3867941799999,2228.3862063199995,2457.1687512199996,1732.458
基本每股盈利(仙),36.550000,131.000000,99.990000,72.000000,37.170000,119.000000,91.380000,64.000000
摊薄每股盈利(仙),36.550000,131.000000,99.990000,72.000000,37.170000,119.000000,91.380000,64.000000
每股股息(仙),--,38.000000,--,--,--,36.000000,--,--
销售成本,-30928.135912759997,-114660.546,-86651.83724453,-57717.249,-29027.64933618,-106867.749,-79744.48230421,-52634.178
折旧,--,-721.299,--,-333.7,--,-616.725,--,-314.501
销售及分销费用,-2679.85973233,-7411.262,-5284.56430482,-3574.277,-1761.4145917,-6067.497,-4571.6257206,-3042.233
一般及行政费用,-1100.89553425,-4097.804,-2859.49836216,-1927.2,-920.93786717,-4044.858,-2562.96615802,-1797.518
利息费用/融资成本,-290.78379447000003,-829.701,-605.34814605,-448.379,-175.35375849000002,-697.484,-428.53198903,-345.386
毛利,5457.96848246,16186.633,12379.6206754,8061.624,4000.358064,13896.911,10553.452034110001,7061.18
经营盈利,1529.48848563,5321.324,3755.0795868299997,2560.147,1375.59613429,3784.556,3311.71954332,2221.429
应占联营公司盈利,220.24929734,339.353,426.0752682,247.536,231.64640416,528.24,476.944496,239.45
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
