报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
非流动资产,211.078,271.769,324.586,317.368,303.716,114.491,694.873,715.615
流动资产,2151.648,2224.42,1707.415,2100.712,1507.1,957.325,769.279,1024.334
流动负债,321.686,214.599,188.307,562.243,431.836,424.696,260.217,529.474
净流动资产/(负债),1829.962,2009.821,1519.108,1538.469,1075.264,532.629,509.062,494.86
非流动负债,669.33,456.791,167.842,81.207,117.239,14.254,72.376,71.616
少数股东权益 - (借)/贷,,,,,,,,
净资产/(负债),1371.71,1824.799,1675.852,1774.63,1261.741,632.866,1131.559,1138.859
已发行股本,690.968,690.968,383.871,383.871,95.968,76.068,75.93,75.348
储备,680.742,1133.831,1291.981,1390.759,1165.773,556.798,1055.629,1063.511
股东权益/(亏损),1371.71,1824.799,1675.852,1774.63,1261.741,632.866,1131.559,1138.859
无形资产(非流动资产),--,--,--,--,--,--,0.274,0.492
物业、厂房及设备(非流动资产),123.054,185.613,249.506,245.904,246.248,98.34,579.93,595.622
附属公司权益(非流动资产),--,--,3.88,--,--,--,--,--
联营公司权益 (非流动资产),,5.907,13.273,7.539,,,4.985,5.166
其他投资(非流动资产),30.161,34.967,11.827,5.968,,,0.641,0.641
应收账款(流动资产),371.064,386.79,300.975,96.484,36.445,29.92,245.395,274.5
存货(流动资产),14.518,13.296,29.895,34.303,33.019,26.598,238.65,268.696
现金及银行结存(流动资产),359.658,431.87,380.563,894.934,544.911,796.969,200.07,219.19
应付帐款(流动负债),170.251,61.596,129.324,491.198,41.226,24.252,157.129,208.314
银行贷款(流动负债),28.459,50.501,11.016,11.54,11.77,--,--,204.879
非流动银行贷款,--,--,--,--,--,--,--,--
总资产,2362.726,2496.189,2032.001,2418.08,1810.816,1071.816,1464.152,1739.949
总负债,991.016,671.39,356.149,643.45,549.075,438.95,332.593,601.09
股份数目(香港),2303224137股,2303224137股,3838706896股,3838706896股,959676724股,760676724股,759298724股,753482724股
币种,港币,港币,港币,港币,港币,港币,港币,港币
