报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,2288.818,760.982,812.382,1071.734,-560.218,-329.612,1887.388,1214.29
投资活动之现金流入净额,-1134.104,-537.246,-446.102,-384.084,-1355.353,-751.484,-1489.264,-1020.539
融资活动之现金流入净额,-1139.872,-183.064,-521.947,-880.809,2076.938,1126.335,-363.692,-135.483
现金及现金等价物增加,14.842,40.672,-155.667,-193.159,161.367,45.239,34.432,58.268
会计年初之现金及现金等价物,102.459,102.459,271.764,271.764,127.067,127.067,93.316,93.316
会计年终之现金及现金等价物,125.644,151.101,102.459,75.565,271.764,163.951,127.067,153.637
外汇兑换率变动之影响,8.343,7.97,-13.638,-3.04,-16.67,-8.355,-0.681,2.053
购置固定资产款项,-968.223,-330.337,-577.541,-304.1,-1544.313,-901.688,-1849.408,-1092.432
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
