报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-06-30,2013-12-31
报表类型,年报,中报,年报,中报,年报,中报,中报,年报
经营业务所得之现金流入净额,596.789,154.563,587.302,191.864,352.188,47.545,32.894,60.026
投资活动之现金流入净额,-233.641,-38.86,-160.922,-90.076,174.052,147.823,34.236,-97.871
融资活动之现金流入净额,-628.805,-100.512,-254.673,-89.962,-401.399,-146.748,-60.979,-338.397
现金及现金等价物增加,-265.657,15.191,171.707,11.826,124.841,48.62,6.151,-376.242
会计年初之现金及现金等价物,1079.793,1079.793,888.462,888.462,750.812,750.811,703.606,1081.439
会计年终之现金及现金等价物,799.956,1097.28,1079.793,898.283,888.462,804.456,710.516,703.606
外汇兑换率变动之影响,-14.18,2.296,19.624,-2.005,12.809,5.025,0.759,-1.591
购置固定资产款项,-208.638,-95.779,-212.114,-80.755,-253.26,-117.408,-26.198,-145.921
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
