报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,11.435,-63.911,-200.177,-44.988,3.949,-248.01,-233.581,56.788
投资活动之现金流入净额,-76.936,-95.058,-73.547,11.031,1.678,0.353,0.719,-0.088
融资活动之现金流入净额,44.965,212.958,83.077,22.813,4.306,270.91,10.245,308.358
现金及现金等价物增加,-20.536,53.989,-190.647,-11.144,9.933,23.253,-222.617,365.058
会计年初之现金及现金等价物,452.616,398.515,398.515,411.475,411.475,388.214,388.214,23.156
会计年终之现金及现金等价物,435.27,452.616,207.456,398.515,421.408,411.475,165.597,388.214
外汇兑换率变动之影响,3.19,0.112,-0.412,-1.816,--,0.008,--,--
购置固定资产款项,-0.382,-22.466,-0.512,-11.568,-9.535,-3.48,-0.005,-0.14
币种,港币,港币,港币,港币,港币,港币,港币,港币
