报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-127.945,40.646,-313.429,181.551,91.901,62.124,126.292,-19.34
投资活动之现金流入净额,-1082.979,14.64,-100.345,-347.258,335.392,-1.28,-1.264,-1.91
融资活动之现金流入净额,-75.896,60.976,-46.035,1322.88,1322.88,-47.074,-47.074,0
现金及现金等价物增加,-1286.82,116.262,-459.809,1157.173,1750.173,13.77,77.954,-21.25
会计年初之现金及现金等价物,1786.81,1670.548,1670.548,513.375,513.375,500.132,500.132,520.953
会计年终之现金及现金等价物,499.99,1786.81,1210.739,1670.548,2263.567,513.375,578.104,500.132
外汇兑换率变动之影响,--,--,--,--,0.019,-0.527,0.018,0.429
购置固定资产款项,-0.037,-0.305,-0.262,-0.087,-0.034,-0.016,--,-0.015
币种,港币,港币,港币,港币,港币,港币,港币,港币
