报告期,2013-12-31,2013-06-30,2012-12-31,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2010-06-30
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,2593.701,4811.02,2476.468,4987.245,2220.242,4242.804,1850.621,3362.029
除税前盈利/(亏损),14.761,145.021,161.876,140.62,139.492,136.572,246.031,47.275
税项,-3.871,10.313,-0.209,-5.132,-5.222,-6.317,-4.758,-16.394
除税后盈利/(亏损),10.89,155.334,161.667,135.488,134.27,130.255,241.273,30.881
少数股东权益,0.375,0.987,0.512,-1.564,0.42,3.697,1.957,1.088
股东应占盈利/(亏损),10.515,154.347,161.155,137.052,133.85,126.558,239.316,29.793
股息,,,,,,,,
除税及股息后盈利/(亏损),10.515,154.347,161.155,137.052,133.85,126.558,239.316,29.793
基本每股盈利(仙),1.060000,15.760000,16.690000,16.120000,16.880000,18.490000,36.770000,4.980000
摊薄每股盈利(仙),1.060000,15.760000,16.690000,16.120000,16.880000,18.460000,36.510000,4.920000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-2467.915,-4533.809,-2330.048,-4719.802,-2082.593,-3981.2,-1734.621,-3183.66
折旧,-7.684,-15.936,-7.881,-15.46,-7.528,-11.568,-4.866,-7.549
销售及分销费用,-30.159,-54.852,-26.046,-59.236,-34.468,-52.975,-28.265,-48.764
一般及行政费用,-50.89,-125.271,-62.879,-107.055,-54.993,-107.019,-49.236,-73.374
利息费用/融资成本,-61.778,-130.997,-66.323,-143.48,-79.244,-84.369,-28.754,-30.093
毛利,125.786,277.211,146.42,267.443,137.649,261.604,116,178.369
经营盈利,76.539,276.018,228.199,284.1,218.736,220.941,274.785,77.368
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
