报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,58.615,124.349,-71.816,13.854,82.582,-68.237,-72.111,-15.392
投资活动之现金流入净额,-179.567,-26.16,15.986,-11.161,-214.321,-73.791,-70.371,29.87
融资活动之现金流入净额,163.133,-17.703,-6.66,-19.923,-44.502,6.511,-54.376,-25.415
现金及现金等价物增加,42.181,80.486,-62.49,-17.23,-176.241,-135.517,-196.858,-10.937
会计年初之现金及现金等价物,73.931,73.931,144.818,144.818,332.286,332.286,543.192,541.93
会计年终之现金及现金等价物,122.004,157.944,73.931,125.193,144.818,194.158,332.286,530.539
外汇兑换率变动之影响,5.892,3.527,-8.397,-2.395,-11.227,-2.611,-14.048,-0.454
购置固定资产款项,-7.456,-4.973,-25.213,-13.473,-2.303,-2.645,-5.371,-2.161
币种,港币,港币,港币,港币,港币,港币,港币,港币
