报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,6414.722,2349.029,99.296,-2695.835,-2339.015,-2875.146,-3515.748,-2084.298
投资活动之现金流入净额,-3435.017,-1772.823,-430.316,-520.403,-991.865,336.25,101.64,149.843
融资活动之现金流入净额,-1528.774,-1485.266,-1025.536,3385.949,1862.452,6641.314,4237.354,1929.024
现金及现金等价物增加,1450.931,-909.06,-1356.556,169.711,-1468.428,4102.418,823.246,-5.431
会计年初之现金及现金等价物,4358.259,5207.187,5207.187,5032.763,5032.763,922.037,922.037,931.67
会计年终之现金及现金等价物,5781.634,4358.259,3864.579,5207.187,3563.584,5032.763,1760.322,922.037
外汇兑换率变动之影响,-27.556,60.132,13.948,4.713,-0.751,8.308,15.039,-4.202
购置固定资产款项,--,-65.094,--,-126.488,--,-44.071,--,-25.914
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
