报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,14.394,-0.819,-6.893,-5.92,3.39,-1.149,0.011,0.036
投资活动之现金流入净额,0.008,0,0.009,0,0.007,0,0.851,0
融资活动之现金流入净额,-9.897,-0.04,1.862,-0.038,-0.5,-0.83,0.42,-0.87
现金及现金等价物增加,4.505,-0.859,-5.022,-5.958,2.897,-1.979,1.282,-0.834
会计年初之现金及现金等价物,1.753,1.753,6.775,6.775,3.878,3.878,2.596,2.596
会计年终之现金及现金等价物,6.258,0.894,1.753,0.817,6.775,1.899,3.878,1.762
外汇兑换率变动之影响,--,--,--,--,--,--,--,--
购置固定资产款项,--,--,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
