报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31
报表类型,年报,中报,年报,中报,年报,中报,年报,年报
经营业务所得之现金流入净额,2.809,1.16,4.42,3.39,3.019355,1.765,3.093129,3.076295
投资活动之现金流入净额,-8.936,-1.297,-0.937,-0.446,-0.914919,-0.256,0.130289,-0.019288
融资活动之现金流入净额,-3.32,-1.697,9.654,-2.634,0.201559,-0.817,-3.639396,-1.290966
现金及现金等价物增加,-9.447,-1.834,13.137,0.31,2.305995,0.692,-0.415978,1.766041
会计年初之现金及现金等价物,19.193,19.193,6.062,6.062,3.696446,3.696,4.132535,2.36509
会计年终之现金及现金等价物,9.632,17.296,19.193,6.353,6.062054,4.416,3.696446,4.132535
外汇兑换率变动之影响,-0.114,-0.063,-0.006,-0.019,0.059613,0.028,-0.020111,0.001404
购置固定资产款项,-1.605,-1.353,-0.568,-0.225,-0.214712,-0.069,-0.35246,-0.237667
币种,美元,美元,美元,美元,美元,美元,美元,美元
