报告期,2016-12-31,2015-12-31,2014-12-31
报表类型,年报,年报,年报
经营业务所得之现金流入净额,79.483,82.08,108.715
投资活动之现金流入净额,-47.004,-16.427,-20.414
融资活动之现金流入净额,-63.853,-29.566,-20.207
现金及现金等价物增加,-31.374,36.087,68.094
会计年初之现金及现金等价物,138.741,102.654,34.56
会计年终之现金及现金等价物,107.367,138.741,102.654
外汇兑换率变动之影响,--,--,--
购置固定资产款项,-9.405,-2.362,-7.852
币种,澳门元,澳门元,澳门元
