报告期,2016-12-31,2015-12-31,2014-12-31
报表类型,年报,年报,年报
经营业务所得之现金流入净额,-10.5,-2.767,-3.568
投资活动之现金流入净额,-14.163,-10.645,-31.198
融资活动之现金流入净额,25.49,13.311,34.681
现金及现金等价物增加,0.827,-0.101,-0.085
会计年初之现金及现金等价物,0.039,0.14,0.225
会计年终之现金及现金等价物,0.753,0.039,0.14
外汇兑换率变动之影响,-0.113,--,--
购置固定资产款项,-4.194,-10.645,-31.198
币种,人民币,人民币,人民币
