报告期,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2007-09-30,2007-06-30
报表类型,三季报,中报,一季报,年报,三季报,年报,三季报,中报
营业额,101.056,68.623,30.279,104.704,72.41,79.736,525.975,329.839
除税前盈利/(亏损),18.058,16.643,7.554,10.412,6.408,-0.016,176.478,113.064
税项,-5.014,-3.942,-1.864,-6.621,-3.64,-4.475,-16.744,-10.244
除税后盈利/(亏损),13.044,12.701,5.69,3.791,2.768,-4.491,159.734,102.82
少数股东权益,-0.711,-0.788,-0.149,0.145,-0.137,-0.219,1.347,1.215
股东应占盈利/(亏损),12.333,11.913,5.541,3.936,2.631,-4.71,158.387,101.605
股息,,,,19.005,20,,0,28.967
除税及股息后盈利/(亏损),12.333,11.913,5.541,-15.069,-17.369,-4.71,158.387,72.638
基本每股盈利(仙),3.50,3.60,2.20,1.60,1.10,-2.00,11.20,7.30
摊薄每股盈利(仙),1.90,1.80,0.30,1.60,1.10,-2.00,11.20,7.20
每股股息(仙),--,--,--,0.26,--,--,--,2.00
销售成本,18.407,12.678,6.064,21.066,15.643,21.542,--,--
折旧,3.727,2.197,1.106,3.82,1.036,3.311,9.61,6.745
销售及分销费用,22.477,14.027,5.235,20.057,13.835,15.684,--,--
一般及行政费用,23.068,16.652,10.27,16.771,11.457,13.161,146.856,113.632
利息费用/融资成本,--,--,--,--,--,0.005,60.42,37.004
毛利,82.649,55.945,24.215,83.638,56.767,58.194,--,--
经营盈利,18.058,16.643,4.266,10.412,6.408,-0.016,176.478,113.064
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,港币,港币
