报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,45837.469,17258.531,34551.239,9330.649,30823.708,15106.881,38896.09,17840.113
除税前盈利/(亏损),11422.41,4786.427,8507.707,2987.448,4655.057,3322.388,7355.057,3298.62
税项,-5163.743,-1790.607,-4062.147,-1454.393,-2403.724,-1131.022,-2748.828,-958.107
除税后盈利/(亏损),6258.667,2995.82,4445.56,1533.055,2251.333,2191.366,4606.229,2340.513
少数股东权益,1143.262,328.044,633.33,85.301,-132.382,-3.959,8.937,101.462
股东应占盈利/(亏损),5115.405,2667.776,3812.23,1447.754,2383.715,2195.325,4597.292,2239.051
股息,2020.733,1068.669,1310.557,507.317,778.528,465.517,1425.449,445.13
除税及股息后盈利/(亏损),3094.672,1599.107,2501.673,940.437,1605.187,1729.808,3171.843,1793.921
基本每股盈利(仙),68.000000,35.800000,49.300000,17.800000,28.400000,28.000000,59.000000,29.100000
摊薄每股盈利(仙),67.800000,35.800000,49.300000,17.800000,28.300000,28.000000,58.800000,29.000000
每股股息(仙),32.200000,14.200000,17.600000,7.000000,10.200000,6.000000,19.000000,6.000000
销售成本,-34598.623,-13457.253,-26914.966,-7077.1,-24469.785,-12041.924,-30728.756,-14321.854
折旧,-44.902,-19.889,-45.034,-15.802,-42.602,-17.698,-35.291,-19.639
销售及分销费用,-800.327,-294.945,-518.759,-218.379,-549.517,-176.199,-845.742,-239.946
一般及行政费用,-1240.268,-440.034,-988.084,-322.62,-850.94,-346.013,-1012.097,-319.093
利息费用/融资成本,-1173.885,-492.109,-818.247,-311.619,-701.179,-286.705,-469.076,-132.255
毛利,11238.846,3801.278,7636.273,2253.549,6353.923,3064.957,8167.334,3518.259
经营盈利,11730.115,4872.67,9314.417,3373.722,6074.987,3460.28,7389.375,3179.295
应占联营公司盈利,63.967,55.989,-42.024,-57.813,-68.201,58.656,134.965,-1.005
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
