报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,268.102729,532.10066,243.255667,505.012541,271.406224,507.781943,284.707624,430.592612
除税前盈利/(亏损),43.8331,107.048743,35.175411,42.353082,31.947159,171.652446,162.33197,103.505395
税项,-3.779849,-9.494912,-3.808877,-4.322296,-2.961022,-5.281112,-2.169964,-4.786919
除税后盈利/(亏损),40.053251,97.553831,31.366534,38.030786,28.986137,166.371334,160.162006,98.718476
少数股东权益,0.545393,1.746403,1.247551,0.861836,0.328333,5.059609,5.360759,2.787874
股东应占盈利/(亏损),39.507858,95.807428,30.118983,37.16895,28.657804,161.311725,154.801247,95.930602
股息,,3.261283,,6.522565,,60.877279,54.354712,6.522565
除税及股息后盈利/(亏损),39.507858,92.546145,30.118983,30.646385,28.657804,100.434446,100.446535,89.408037
基本每股盈利(仙),18.170000,44.100000,13.850000,17.100000,13.180000,74.200000,71.200000,44.100000
摊薄每股盈利(仙),18.170000,44.100000,13.850000,17.100000,13.180000,74.200000,71.200000,44.100000
每股股息(仙),1.500000,16.000000,1.500000,3.000000,--,28.000000,25.000000,3.000000
销售成本,-222.430954,-421.431993,-189.448391,-393.521579,-217.517634,-419.735613,-230.837062,-336.101606
折旧,-6.301678,-12.853457,-5.750096,-12.44935,-5.785414,-12.011429,-5.952684,-12.530524
销售及分销费用,-4.947437,-9.327238,-4.975944,-9.239984,-4.904612,-9.215317,-4.531617,-10.220583
一般及行政费用,-25.608765,-50.051044,-25.929217,-57.932178,-30.512632,-65.999417,-30.191422,-61.621157
利息费用/融资成本,-3.461341,-7.870024,-3.886315,-7.834407,-3.356352,-5.891357,-3.882274,-8.07234
毛利,45.671775,110.668667,53.807276,111.490962,53.88859,88.04633,53.870562,94.491006
经营盈利,42.878424,114.703283,39.625845,53.805945,34.216349,186.094843,165.871733,108.499625
应占联营公司盈利,2.18615,0.215484,-0.564119,1.71519,-0.004471,1.769988,0.342511,3.07811
币种,港币,港币,港币,港币,港币,港币,港币,港币
