报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-3.549,-1.671,-5.728,-9.803926,-4.24973,-2.21309,-1.323697,-1.938154
投资活动之现金流入净额,-6.187,-79.654,-43.065,-24.729803,-20.690914,-27.096089,3.1E-5,-11.079901
融资活动之现金流入净额,7.223,76.878,79.325,34.846547,26.277712,38.568657,3.963976,13.072406
现金及现金等价物增加,-2.513,-4.447,30.532,0.312818,1.337068,9.259478,2.64031,0.054351
会计年初之现金及现金等价物,5.925,10.412,10.412,10.136633,10.136633,0.877155,0.877155,0.822877
会计年终之现金及现金等价物,3.607,5.925,40.889,10.411897,11.465525,10.136633,3.517468,0.877155
外汇兑换率变动之影响,0.195,-0.04,-0.055,-0.037554,-0.008176,--,3.0E-6,-7.3E-5
购置固定资产款项,-0.152,-0.324,-0.243,-0.655732,-0.077546,--,--,-0.059275
币种,美元,美元,美元,美元,美元,美元,美元,美元
