报告期,2017-12-31,2016-12-31,2015-12-31
报表类型,年报,年报,年报
经营业务所得之现金流入净额,734.173,1293.098,14.108
投资活动之现金流入净额,-106.166,-128.741,-46.474
融资活动之现金流入净额,143.89,228.525,50
现金及现金等价物增加,771.897,1392.882,17.634
会计年初之现金及现金等价物,1410.88,17.634,0
会计年终之现金及现金等价物,2182.777,1410.88,17.634
外汇兑换率变动之影响,--,0.364,--
购置固定资产款项,-28.214,-15.392,-0.148
币种,人民币,人民币,人民币
