报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,146.589,36.221,-16.534,20.459,103.373,-29.109,-75.312,-35.002
投资活动之现金流入净额,-10.978,-5.773,296.812,297.74,15.287,-12.991,-3345.176,-58.12
融资活动之现金流入净额,-191.918,-29.644,-60.573,-30.291,-150.733,-52.154,3681.919,155.748
现金及现金等价物增加,-56.307,0.804,219.705,287.908,-32.073,-94.254,261.431,62.626
会计年初之现金及现金等价物,539.721,539.721,331.098,331.098,400.897,400.897,196.774,196.774
会计年终之现金及现金等价物,513.396,557.33,539.721,621.205,331.098,287.991,400.897,258.346
外汇兑换率变动之影响,29.982,16.805,-11.082,2.199,-37.726,-18.652,-57.308,-1.054
购置固定资产款项,-10.773,-5.812,-3.232,-2.429,-17.967,-31.039,-53.071,-33.59
币种,港币,港币,港币,港币,港币,港币,港币,港币
