报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,2.671285,29.81674,17.52665,8.882804,1.479877,20.964135,9.814972,5.381463
除税前盈利/(亏损),-1.250798,4.347929,1.042738,0.154679,-1.43557,1.877778,-2.086844,-2.404777
税项,0.250266,-0.85131,-0.218975,-0.032483,0.30147,-0.860158,0.139892,0.243058
除税后盈利/(亏损),-1.000532,3.496619,0.823763,0.122196,-1.1341,1.01762,-1.946952,-2.161719
少数股东权益,,,,,,,,
股东应占盈利/(亏损),-1.000532,3.496619,0.823763,0.122196,-1.1341,1.01762,-1.946952,-2.161719
股息,,,,,,,,
除税及股息后盈利/(亏损),-1.000532,3.496619,0.823763,0.122196,-1.1341,1.01762,-1.946952,-2.161719
基本每股盈利(仙),-0.060000,0.190000,0.050000,0.007000,-0.070000,0.070000,-0.130000,-0.144000
摊薄每股盈利(仙),-0.060000,0.190000,0.050000,0.007000,-0.070000,0.070000,-0.130000,-0.144000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-1.909805,-15.432416,-9.202044,-4.567032,-1.25237,-10.259875,-5.507976,-3.185323
折旧,-0.42072,-1.150803,-0.764786,-0.466342,-0.217613,-0.69633,-0.489604,-0.30757
销售及分销费用,-0.476786,-4.618091,-2.663675,-1.534403,-0.477992,-2.317478,-1.789656,-1.464337
一般及行政费用,-1.721632,-5.420655,-4.863142,-2.847751,-1.231925,-6.728606,-4.649362,-3.170688
利息费用/融资成本,-0.02064,-0.035621,-0.018453,-0.00749,--,--,--,--
毛利,0.76148,14.384324,8.324606,4.315772,0.227507,10.70426,4.306996,2.19614
经营盈利,-1.230158,4.38355,1.061191,0.162169,-1.43557,1.877778,-2.086844,-2.404777
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,美元,美元,美元,美元,美元,美元,美元,美元
