报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,486.214,154.482,445.581,104.817,668.708,229.968,568.405,188.52
投资活动之现金流入净额,708.127,-37.713,-34.183,555.621,-74.313,97.848,-76.172,-175.391
融资活动之现金流入净额,-980.314,-236.62,-962.276,-801.104,-279.669,-176.18,-83.074,7.124
现金及现金等价物增加,214.027,-119.851,-550.878,-140.666,314.726,151.636,409.159,20.253
会计年初之现金及现金等价物,1613.658,1613.658,2161.712,2161.712,1845.179,1845.179,1435.788,1435.788
会计年终之现金及现金等价物,1823.281,1490.757,1613.658,2021.505,2161.712,1996.851,1845.179,1456.249
外汇兑换率变动之影响,-4.404,-3.05,2.824,0.459,1.807,0.036,0.232,0.208
购置固定资产款项,-222.21,-60.642,-132.237,-86.72,-32.252,-10.12,-16.632,-10.544
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
