报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,4323,2786,6108,4957,15995,8783,10285,5889
投资活动之现金流入净额,-15636,-9019,-9695,-3252,-14653,-10295,-10765,-3219
融资活动之现金流入净额,8291,1037,6224,-2382,-4155,-2577,-1464,-6628
现金及现金等价物增加,-3022,-5196,2637,-677,-2813,-4089,-1944,-3958
会计年初之现金及现金等价物,9778,9778,7207,7207,10211,10211,12359,12359
会计年终之现金及现金等价物,6914,4745,9778,6565,7207,6079,10211,8268
外汇兑换率变动之影响,158,163,-66,35,-191,-43,-204,-133
购置固定资产款项,-16926,-8235,-14886,-2828,-13179,-8054,-14818,-5762
币种,港币,港币,港币,港币,港币,港币,港币,港币
