报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,120.228,179.357,101.428,78.575,54.415,125.543,-22.873,195.84
投资活动之现金流入净额,-98.396,-112.597,-78.143,-219.917,-122.137,-124.462,-87.261,-152.702
融资活动之现金流入净额,13.191,-77.275,9.225,91.059,46.096,-44.57,59.168,3.361
现金及现金等价物增加,35.023,-10.515,32.51,-50.283,-21.626,-43.489,-50.966,46.499
会计年初之现金及现金等价物,65.472,75.987,75.987,126.27,126.27,169.759,169.759,123.26
会计年终之现金及现金等价物,100.495,65.472,108.497,75.987,104.644,126.27,118.793,169.759
外汇兑换率变动之影响,--,--,--,--,--,--,--,--
购置固定资产款项,-61.567,-106.702,-53.511,-121.695,-33.075,-132.091,-39.034,-124.966
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
