报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,380.225,151.834,211.027,170.275,161.59,32.305,44.566,-102.234
投资活动之现金流入净额,-55.115,-26.875,-217.007,-78.871,-152.925,-28.726,-129.645,-76.724
融资活动之现金流入净额,-165.222,-109.904,-41.07,-141.032,11.068,52.068,126.315,135.859
现金及现金等价物增加,159.888,15.055,-47.05,-49.628,19.733,55.647,41.236,-43.099
会计年初之现金及现金等价物,249.132,249.132,298.386,298.386,291.762,291.762,255.44,255.44
会计年终之现金及现金等价物,417.092,265.191,249.132,245.687,298.386,347.641,291.762,210.315
外汇兑换率变动之影响,8.072,1.004,-2.204,-3.071,-13.109,0.232,-4.914,-2.026
购置固定资产款项,-53.544,-10.809,-58.997,-41.828,-25.383,-7.339,-19.215,-11.247
币种,港币,港币,港币,港币,港币,港币,港币,港币
