报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,901.04117,394.608242,875.197112,446.650905,817.970479,401.512004,844.468613,433.913798
除税前盈利/(亏损),96.102501,63.345745,123.087082,67.646233,73.796235,38.105174,57.550687,33.87008
税项,-0.135643,-0.264122,-1.40052,-1.312708,-0.613966,-0.062182,0.848216,0.880142
除税后盈利/(亏损),95.966858,63.081623,121.686562,66.333525,73.182269,38.042992,58.398903,34.750222
少数股东权益,,,,,,,,
股东应占盈利/(亏损),95.966858,63.081623,121.686562,66.333525,73.182269,38.042992,58.398903,34.750222
股息,35.8,,18.4,,19.05,,19.63,
除税及股息后盈利/(亏损),60.166858,63.081623,103.286562,66.333525,54.132269,38.042992,38.768903,34.750222
基本每股盈利(仙),26.500000,17.200000,32.500000,17.400000,19.000000,9.700000,14.600000,8.500000
摊薄每股盈利(仙),26.500000,17.200000,32.500000,17.400000,19.000000,9.700000,14.600000,8.500000
每股股息(仙),10.000000,--,5.000000,--,5.000000,--,5.000000,--
销售成本,-609.779623,-267.139398,-631.193325,-324.916935,-628.61916,-311.077792,-644.877041,-337.005748
折旧,-41.265151,-21.269593,-46.768488,-24.624673,-41.129501,-19.456926,-37.105004,-17.395165
销售及分销费用,-69.877455,-32.389775,-72.982456,-33.222342,-49.984824,-21.367372,-49.941905,-24.507237
一般及行政费用,-54.940092,-16.953365,-53.90776,-20.486496,-49.560984,-18.332862,-50.421314,-16.839108
利息费用/融资成本,-20.936758,-7.788464,-0.094297,-3.756334,-23.391992,-11.956161,-37.963346,-21.340359
毛利,291.261547,127.468844,244.003787,119.455377,184.158077,87.424507,193.492872,95.097514
经营盈利,95.874128,62.211879,104.10067,64.562921,67.319958,37.934606,54.929075,32.245938
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
