报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,1481.48025639,8864.37,5784.44149605,3620.376,1540.46353387,10211.134,5022.30643934,3741.312
除税前盈利/(亏损),505.14080107999996,1310.527,1240.28980567,786.937,376.470883,1436.843,1313.56485545,894.966
税项,-95.13522732,-329.373,-261.60010221,-164.468,-79.96247797,-294.95,-236.61629091999998,-169.179
除税后盈利/(亏损),410.00557376,981.154,978.68970346,622.469,296.50840502999995,1141.893,1076.9485645299999,725.787
少数股东权益,12.81239347,86.778,63.93428641,36.994,18.09223086,85.309,48.87435502,44.248
股东应占盈利/(亏损),397.19318029000004,894.376,914.75541705,585.475,278.41617417000003,1056.584,1028.07420951,681.539
股息,,305.806,,,,336.387,,
除税及股息后盈利/(亏损),397.19318029000004,588.57,914.75541705,585.475,278.41617417000003,720.197,1028.07420951,681.539
基本每股盈利(仙),12.990000,29.200000,29.910000,19.100000,9.100000,34.600000,33.620000,22.300000
摊薄每股盈利(仙),12.990000,29.200000,29.910000,19.100000,9.100000,34.600000,33.620000,22.300000
每股股息(仙),--,10.000000,--,--,--,11.000000,--,--
销售成本,-744.12423258,-6751.804,-3802.36500098,-2402.144,-919.07494228,-8108.363,-3214.74906392,-2576.091
折旧,--,-80.262,--,-40.596,--,-77.374,--,-35.983
销售及分销费用,-20.321718989999997,--,-51.67058014,--,-16.76530281,--,-44.09800724,--
一般及行政费用,-40.27078092,-293.125,-155.28123459,-114.834,-47.404034960000004,-274.236,-137.47337216999998,-100.483
利息费用/融资成本,-188.30012563,-801.146,-572.77537123,-392.419,-188.92736687000001,-528.015,-313.23200379,-227.793
毛利,737.3560238099999,2112.566,1982.07649507,1218.232,621.38859159,2102.771,1766.27492345,1165.221
经营盈利,500.70948179000004,1310.527,1208.4444104000002,786.937,372.87776658999996,1436.843,1300.34446948,894.966
应占联营公司盈利,4.13954205,37.279,27.34956238,26.208,15.056129109999999,37.197,16.62122845,7.746
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
