报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,19196.534969,71574.939,51387.900035,34765.443,16884.710478,49417.676,34387.204454,21429.106
除税前盈利/(亏损),4320.397524,12194.275,9990.669554,6963.805,4205.127617,7049.597,6252.227169,4424.876
税项,-421.343141,-1154.259,-1014.029316,-681.259,-373.001751,-754.342,-617.913198,-410.605
除税后盈利/(亏损),3899.054383,11040.016,8976.640238,6282.546,3832.125866,6295.255,5634.313971,4014.271
少数股东权益,19.001805,35.345,14.522054,15.352,3.547475,7.713,25.691867,32.723
股东应占盈利/(亏损),3880.052518,11004.671,8962.118184,6267.194,3828.578391,6287.542,5608.622104,3981.548
股息,,3786.244,,650.046,,1946.024,,514.802
除税及股息后盈利/(亏损),3880.052518,7218.427,8962.118184,5617.148,3828.578391,4341.518,5608.622104,3466.746
基本每股盈利(仙),53.000000,168.000000,138.000000,97.000000,59.000000,98.000000,87.000000,62.000000
摊薄每股盈利(仙),53.000000,165.000000,136.000000,95.000000,58.000000,97.000000,86.000000,60.000000
每股股息(仙),--,53.000000,--,10.000000,--,30.000000,--,8.000000
销售成本,-14488.703976,-58716.478,-39486.53625,-29025.955,-12862.270132,-41961.379,-27347.719283,-17754.631
折旧,--,-1318.674,--,-648.952,--,-1132.783,--,-494.587
销售及分销费用,-1479.668531,-5250.07,-3418.310588,-2013.285,-897.079851,-3396.393,-2084.470371,-1263.49
一般及行政费用,-920.246849,-4021.804,-2534.432785,-1445.781,-572.23642,-2738.874,-1838.447315,-1054.385
利息费用/融资成本,-78.171851,-646.477,-241.661673,-408.239,-36.593789,-962.927,-286.711472,-410.411
毛利,4707.830993,12858.461,11901.363785,5739.488,4022.440346,7456.297,6030.941223,3674.475
经营盈利,4279.755053,4491.689,9895.064318,2732.257,4178.010539,2140.922,6145.03822,1622.689
应占联营公司盈利,2430.261894,1557.981,6576.567613,771.415,2294.954209,1049.556,4574.2623,491.073
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
