报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-897.332,-1143.859,-637.343,-865.207,-680.277,463.969,-130.295,587.104
投资活动之现金流入净额,-275.202,108.799,106.445,1132.245,1012.024,-1130.079,-14.457,-25.969
融资活动之现金流入净额,895.492,1442.443,782.346,377.115,28.5,653.981,-79.141,479.575
现金及现金等价物增加,-277.042,407.383,251.448,644.153,360.247,-12.129,-223.893,1040.71
会计年初之现金及现金等价物,2565.652,2143.141,2143.141,1469.365,1469.365,1486.145,1486.145,448.808
会计年终之现金及现金等价物,2283.121,2565.652,2399.712,2143.141,1829.187,1469.365,1260.759,1486.145
外汇兑换率变动之影响,-5.489,15.128,5.123,29.623,-0.425,-4.651,-1.493,-3.373
购置固定资产款项,-36.102,-36.668,--,-44.357,--,-51.67,--,-22.298
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
