报告期,2017-10-31,2016-10-31,2015-10-31
报表类型,年报,年报,年报
经营业务所得之现金流入净额,6.837,9.322,41.405
投资活动之现金流入净额,-0.344,-7.695,0.892
融资活动之现金流入净额,-19.956,-24.073,-10.67
现金及现金等价物增加,-13.463,-22.446,31.627
会计年初之现金及现金等价物,41.255,63.701,32.074
会计年终之现金及现金等价物,27.792,41.255,63.701
外汇兑换率变动之影响,--,--,--
购置固定资产款项,-0.431,-6.16,-0.703
币种,新加坡元,新加坡元,新加坡元
