报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
经营业务所得之现金流入净额,79.562,251.17,222.937,153.856,73.616,259.542,563.615,128.071
投资活动之现金流入净额,-375.677,-911.925,-707.516,-500.277,-170.36,232.579,-206.125,48.031
融资活动之现金流入净额,-0.442,-21.149,4.489,4.05,2.386,1.062,0.268,0.004
现金及现金等价物增加,-296.557,-681.904,-480.09,-342.371,-94.358,493.183,357.758,176.106
会计年初之现金及现金等价物,858.193,1563.281,1563.281,1563.281,1563.281,1065.802,1065.802,1065.802
会计年终之现金及现金等价物,543.989,858.193,1065.476,1224.388,1468.317,1563.281,1425.838,1246.093
外汇兑换率变动之影响,-17.647,-23.184,-17.715,3.478,-0.606,4.296,2.278,4.185
购置固定资产款项,-1.994,-8.018,-5.345,-4.123,-2.345,-23.531,-18.359,-17.24
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
