报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,334.347,-424.319,-286.065,30.906,26,73.752,-222.979,169.95
投资活动之现金流入净额,-5.097,-840.885,-839.782,674.04,382.595,2.309,-4.969,-86.134
融资活动之现金流入净额,-157.463,1312.247,772.083,-83.74,-16.86,88.895,59.531,-46.044
现金及现金等价物增加,171.787,47.043,-353.764,621.206,391.735,164.956,-168.417,37.772
会计年初之现金及现金等价物,1236.682,1189.639,1189.639,568.433,568.433,403.477,403.477,365.705
会计年终之现金及现金等价物,1408.469,1236.682,835.875,1189.639,960.168,568.433,235.06,403.477
外汇兑换率变动之影响,--,--,--,--,--,--,--,--
购置固定资产款项,-5.097,-848.469,-847.286,-6.011,-0.054,-12.184,-2.186,-21.726
币种,港币,港币,港币,港币,港币,港币,港币,港币
