报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,32620.213,10322.776,12829.039,6944.244,7769.747,3671.085,9522.336,6184.885
投资活动之现金流入净额,-19587.836,-15576.344,-29248.825,-12623.802,-17396.212,-9711.466,-10316.274,-3093.693
融资活动之现金流入净额,-3934.76,3383.622,20589.01,9725.403,10472.858,5072.999,2108.172,904.867
现金及现金等价物增加,9097.617,-1869.946,4169.224,4045.845,846.393,-967.382,1314.234,3996.059
会计年初之现金及现金等价物,12842.38,12842.38,8488.534,8488.534,7676.335,7676.335,6362.07,6362.07
会计年终之现金及现金等价物,21925.568,10869.497,12842.38,12586.387,8488.534,6712.867,7676.335,10390.834
外汇兑换率变动之影响,-14.429,-102.937,184.622,52.008,-34.194,3.914,0.031,32.705
购置固定资产款项,-8768.464,-5281.932,-20830.387,-9937.534,-17119.993,-9941.726,-9257.121,-3209.455
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
