报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,512.462,351.115,294.405,56.494,-45.449,43.875,85.879,64.729
投资活动之现金流入净额,-722.122,-679.535,-362.799,-275.924,-435.638,-225.104,-212.515,112.423
融资活动之现金流入净额,339.947,181.212,256.357,117.682,515.828,264.037,228.796,103.387
现金及现金等价物增加,130.287,-147.208,187.963,-101.748,34.741,82.808,102.16,280.539
会计年初之现金及现金等价物,448.262,448.262,307.62,307.62,278.277,278.277,161.161,161.161
会计年终之现金及现金等价物,635.65,315.731,448.262,175.287,307.62,376.586,278.277,442.823
外汇兑换率变动之影响,57.101,14.677,-47.321,-30.585,-5.398,15.501,14.956,1.123
购置固定资产款项,-469.843,-247.891,-248.107,-71.829,-157.24,-135.682,-206.5,-127.373
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
