报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,139.85,5.679,321.795,104.151,238.733,-69.104,57.187,22.516
投资活动之现金流入净额,2.731,-189.628,-614.697,-151.935,-901.446,-632.085,-337.662,-50.647
融资活动之现金流入净额,-40.738,-31.725,628.261,-18.635,395.16,259.065,821.393,683.547
现金及现金等价物增加,101.843,-215.674,335.359,-66.419,-267.553,-442.124,540.918,655.416
会计年初之现金及现金等价物,754.837,754.837,419.478,419.478,687.031,687.031,146.113,146.113
会计年终之现金及现金等价物,856.68,539.163,754.837,353.059,419.478,244.907,687.031,801.529
外汇兑换率变动之影响,--,--,--,--,--,--,--,--
购置固定资产款项,-112.926,-50.07,-64.867,-32.974,-51.433,-12.872,-50.003,-16.256
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
