报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,36.942,-270.552,-46.338,-32.603,-6.584,31.805,-58.107,52.932
投资活动之现金流入净额,133.857,-188.276,-192.414,-396.584,121.662,-5.18,-157.901,-20.753
融资活动之现金流入净额,-199.246,142.384,0,612.238,28.8,0,0,0
现金及现金等价物增加,-28.447,-316.444,-238.752,183.051,143.878,26.625,-216.008,32.179
会计年初之现金及现金等价物,241.878,558.656,558.656,367.429,367.428,340.804,340.804,308.625
会计年终之现金及现金等价物,213.428,241.878,319.807,558.656,511.306,367.429,124.796,340.804
外汇兑换率变动之影响,-0.003,-0.334,-0.097,8.176,--,--,--,--
购置固定资产款项,-12.061,-6.005,-0.228,-9.46,-2.451,-2.227,-1.048,-5.8
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
