报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,158.120344,300.902005,155.464725,293.629539,152.307281,317.383507,167.760825,328.91144
除税前盈利/(亏损),111.603777,190.489776,97.894559,177.31024,92.022075,219.981214,122.190082,254.544933
税项,-7.097897,-12.577161,-7.543543,-11.763337,-6.888656,-16.016491,-9.402596,-20.030192
除税后盈利/(亏损),104.50588,177.912615,90.351016,165.546903,85.133419,203.964723,112.787486,234.514741
少数股东权益,,,,,,,,
股东应占盈利/(亏损),104.50588,177.912615,90.351016,165.546903,85.133419,203.964723,112.787486,234.514741
股息,48.372305,89.494858,41.806925,81.68236,40.506106,79.04323,39.20986,76.624315
除税及股息后盈利/(亏损),56.133575,88.417757,48.544091,83.864543,44.627313,124.921493,73.577626,157.890426
基本每股盈利(仙),9.840000,17.080000,8.760000,16.410000,8.530000,20.870000,11.660000,24.620000
摊薄每股盈利(仙),--,--,--,--,--,--,--,--
每股股息(仙),4.500000,8.500000,4.000000,8.000000,4.000000,8.000000,4.000000,8.000000
销售成本,-58.35707,-110.611679,-55.307505,-111.656465,-56.546449,-108.64744,-56.144017,-102.216116
折旧,-22.822454,-45.432032,-22.61746,-45.396023,-22.65042,-43.468323,-21.238333,-40.446336
销售及分销费用,-5.479309,-9.018886,-4.375751,-9.692012,-4.791242,-11.058226,-6.053687,-11.872076
一般及行政费用,-15.24299,-28.697682,-20.314139,-34.451408,-20.690456,-30.047342,-15.42967,-27.24304
利息费用/融资成本,-0.027079,-0.030591,-0.013947,-0.018889,-0.011013,-0.005671,-0.004066,-0.013579
毛利,99.763274,190.290326,100.15722,181.973074,95.760832,208.736067,111.616808,226.695324
经营盈利,111.603777,190.489776,97.894559,177.31024,92.022075,219.981214,122.190082,254.544933
应占联营公司盈利,68.403141,109.660705,61.589609,117.528416,61.902507,130.229202,71.875754,146.246806
币种,港币,港币,港币,港币,港币,港币,港币,港币
