报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,-668.228,-388.536,-53.657,52.002,-31.464,-58.229,201.57,149.774
投资活动之现金流入净额,-584.113,-311.542,-635.322,-337.381,-650.909,-233.655,-267.436,-93.838
融资活动之现金流入净额,1926.065,1724.773,900.809,676.867,-175.583,-6.43,1344.532,289.356
现金及现金等价物增加,673.724,1024.695,211.83,391.488,-857.956,-298.314,1278.666,345.292
会计年初之现金及现金等价物,618.953,618.953,449.136,449.136,1328.172,1328.172,49.803,49.803
会计年终之现金及现金等价物,1347.803,1695.396,618.953,834.299,449.136,1030.082,1328.172,393.856
外汇兑换率变动之影响,55.126,51.748,-42.013,-6.325,-21.08,0.224,-0.297,-1.239
购置固定资产款项,-291.397,-208.091,-381.261,-116.059,-367.279,-204.488,-207.231,-29.724
币种,港币,港币,港币,港币,港币,港币,港币,港币
