报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,4747.842101,18715.609,13399.533416,8713.963,4197.598309,16621.336,11590.552414,7584.425
除税前盈利/(亏损),697.639346,3679.195,2601.397711,1686.213,862.109816,3918.847,2675.232896,1778.917
税项,-134.951311,-531.479,-457.820934,-301.697,-170.07776,-776.909,-500.610276,-321.739
除税后盈利/(亏损),562.688035,3147.716,2143.576777,1384.516,692.032056,3141.938,2174.62262,1457.178
少数股东权益,0.070119,-0.505,0.026854,-1.515,-0.847007,-1.511,-0.780283,0.702
股东应占盈利/(亏损),562.617916,3148.221,2143.549923,1386.031,692.879063,3143.449,2175.402903,1456.476
股息,,1881.463149,,,,1881.463149,,
除税及股息后盈利/(亏损),562.617916,1266.757851,2143.549923,1386.031,692.879063,1261.985851,2175.402903,1456.476
基本每股盈利(仙),22.000000,125.000000,85.000000,55.000000,28.000000,125.000000,87.000000,58.000000
摊薄每股盈利(仙),22.000000,125.000000,85.000000,55.000000,28.000000,125.000000,87.000000,58.000000
每股股息(仙),--,75.000000,--,--,--,75.000000,--,--
销售成本,-2757.7667,-10917.999,-7662.875073,-5066.724,-2344.16942,-9648.615,-6606.873612,-4380.303
折旧,--,-1347.759,--,-660.017,--,-1201.292,--,-576.775
销售及分销费用,-323.477728,-1274.309,-900.916965,-611.652,-314.753365,-1184.74,-851.557177,-561.681
一般及行政费用,-641.696296,-1803.411,-1873.057882,-842.216,-609.9781,-1673.626,-1593.582055,-705.949
利息费用/融资成本,-265.408254,-182.373,-313.515459,-65.402,-26.025477,-157.713,--,-75.386
毛利,1990.075401,7797.61,5736.658343,3647.239,1853.428889,6972.721,4886.158153,3204.122
经营盈利,697.228947,3710.926,2610.133486,1670.797,849.987155,3970.096,2623.932435,1823.716
应占联营公司盈利,-0.214858,-9.333,-0.464186,--,-0.168647,-3.528,1.907232,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
