报告期,2013-03-31,2012-09-30,2012-03-31,2011-09-30,2011-03-31,2010-09-30,2010-03-31,2009-09-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,18.396,21.573,-61.092,-11.869,-256.255,-60.74,-22.748,-19.251
投资活动之现金流入净额,-18.263,-18.417,-25.087,-67.318,6.29,-2.148,23.026,17.717
融资活动之现金流入净额,2.97,3,-0.06,-2.715,77.971,-0.091,256.893,153.141
现金及现金等价物增加,3.103,6.156,-86.239,-81.902,-171.994,-62.979,257.171,151.607
会计年初之现金及现金等价物,10.687,10.687,93.224,93.224,265.168,265.168,8.003,8.003
会计年终之现金及现金等价物,17.068,16.561,10.687,11.322,93.224,202.189,265.168,159.61
外汇兑换率变动之影响,3.278,-0.282,3.702,--,0.05,--,-0.006,--
购置固定资产款项,-0.516,-0.03,-5.51,-5.702,-0.537,-0.395,-0.056,-0.027
币种,港币,港币,港币,港币,港币,港币,港币,港币
