报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
利息收入,64589,242005,178008,116393,57060,215481,161930,108857
利息支出,-26650,-97153,-70623,-45497,-22146,-80886,-61208,-41380
净利息收入,37939,144852,107385,70896,34914,134595,100722,67477
其他经营收入,4126,5587,8989,6984,3473,5368,11030,8986
经营收入,60986,220039,165708,112630,57027,209949,160988,113242
经营支出,-17265,-70431,-47946,-30322,-14373,-64900,-46134,-31596
总准备,-14759,-59926,-43838,-32648,-17315,-66159,-47640,-36170
其他盈利/(亏损),14759,59926,43838,32528,17252,65911,47640,36037
除税前盈利/(亏损),29286,90680,74577,49942,25502,78963,67438,45495
税项,-6578,-20042,-15413,-10476,-5410,-16583,-15094,-10163
除税后盈利/(亏损),22708,70638,59164,39466,20092,62380,52344,35332
少数股东权益,34,488,359,207,115,299,202,101
股东应占盈利/(亏损),22674,70150,58805,39259,19977,62081,52142,35231
股息,,21185,,,,18663,,
除税及股息后盈利/(亏损),22674,48965,58805,39259,19977,43418,52142,35231
基本每股营利(仙),90.000000,278.000000,233.000000,156.000000,79.000000,246.000000,207.000000,140.000000
摊薄每股盈利(仙),90.000000,278.000000,233.000000,156.000000,79.000000,246.000000,207.000000,140.000000
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
