报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,3.855955,14.534289,10.70431,6.73693,2.778169,13.08171,9.803566,6.31833
除税前盈利/(亏损),0.565151,1.115834,0.349994,-0.031305,-0.83472,3.645086,2.87932,1.774722
税项,-0.177214,-0.714621,-0.564131,-0.345081,-0.135912,-0.629,-0.489484,-0.301703
除税后盈利/(亏损),0.387937,0.401213,-0.214137,-0.376386,-0.970632,3.016086,2.389836,1.473019
少数股东权益,,,,,,,,
股东应占盈利/(亏损),0.387937,0.401213,-0.214137,-0.376386,-0.970632,3.016086,2.389836,1.473019
股息,,,,,,,,
除税及股息后盈利/(亏损),0.387937,0.401213,-0.214137,-0.376386,-0.970632,3.016086,2.389836,1.473019
基本每股盈利(仙),0.090000,0.100000,-0.048000,,-0.290000,,0.531000,
摊薄每股盈利(仙),0.090000,0.100000,-0.048000,--,-0.290000,--,0.531000,--
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-2.368844,-8.597194,-6.305611,-4.035212,-1.678642,-7.831869,-5.979677,-3.910371
折旧,-0.058491,-0.206925,-0.137574,-0.091656,-0.046906,-0.157009,-0.11791,-0.072002
销售及分销费用,-0.089662,-0.361096,-0.25723,-0.188334,-0.073962,-0.426557,-0.319876,-0.213015
一般及行政费用,-0.40251,-4.109176,-3.641745,-2.579134,-1.890451,-1.154938,-0.616387,-0.405936
利息费用/融资成本,--,--,--,--,--,-0.002883,-0.000519,-0.000546
毛利,1.487111,5.937095,4.398699,2.701718,1.099527,5.249841,3.823889,2.407959
经营盈利,0.565151,1.115834,0.349994,-0.031305,-0.83472,3.645086,2.87932,1.774722
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,新加坡元,新加坡元,新加坡元,新加坡元,新加坡元,新加坡元,新加坡元,新加坡元
