报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,2369.12346371,8530.96859654,6521.74484267,4274.75844648,2126.03270053,7651.77528549,5723.8501114499995,3784.29965863
除税前盈利/(亏损),439.72189265,5724.922788819999,5501.36667426,664.64022712,358.08892413999996,1005.06117593,787.10141782,520.42177633
税项,-72.92395337,-1237.2204053599999,-1195.4124411300002,-114.24854346,-59.209938369999996,-175.14566700999998,-134.22821531,-92.95502656000001
除税后盈利/(亏损),366.79793928,4487.70238346,4305.95423313,550.39168366,298.87898577,829.91550892,652.8732025099999,427.46674977
少数股东权益,19.4340242,59.01781889,59.71231572,46.389160880000006,23.86788893,45.56190186,38.09918264,18.404926370000002
股东应占盈利/(亏损),347.36391507999997,4428.68456457,4246.24191741,504.00252278,275.01109684,784.35360706,614.77401987,409.0618234
股息,,1106.462738,,,,212.781296,,
除税及股息后盈利/(亏损),347.36391507999997,3322.2218265700003,4246.24191741,504.00252278,275.01109684,571.57231106,614.77401987,409.0618234
基本每股盈利(仙),63.000000,809.000000,776.000000,119.000000,66.000000,198.000000,157.000000,104.000000
摊薄每股盈利(仙),63.000000,806.000000,772.000000,119.000000,65.000000,197.000000,157.000000,104.000000
每股股息(仙),--,200.000000,--,--,--,50.000000,--,--
销售成本,-844.14840109,-3083.0810367100003,-2271.83816356,-1503.21546812,-730.8926822899999,-2747.78838261,-2025.85784072,-1355.3155396700001
折旧,--,-333.26602137000003,--,-161.60764081,--,-335.5871449,--,-171.29193954
销售及分销费用,-904.1043855199999,-3265.16971713,-2598.41459873,-1684.60504608,-854.3378446,-3070.3709091,-2315.78117327,-1501.46334845
一般及行政费用,-227.44716209,-933.97153892,-630.3508995599999,-400.51684308,-186.47400586,-724.60349065,-505.62430487,-329.44759785
利息费用/融资成本,--,--,--,-0.25971844,--,-5.4115036,-15.39917234,-8.69406393
毛利,1524.9750626199998,5447.88755983,4249.90667911,2771.5429783600002,1395.14001824,4901.19994617,3625.88119386,2380.12151442
经营盈利,382.97797197000006,5657.80806656,5159.59117654,603.19909453,318.15562514,876.48027444,690.37859454,463.19943429
应占联营公司盈利,-0.18820694,1.4883106499999998,3.1113603700000003,0.58504999,-0.78619855,-0.37377628,0.012248799999999999,1.04665154
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
