报告期,2015-09-30,2015-03-31,2014-09-30,2014-03-31,2013-09-30,2013-03-31,2012-09-30,2012-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-283.573,-46.467,11.048,-115.996,-28.957,-69.656,-23.543,-54.541
投资活动之现金流入净额,110.253,-568.478,-196.9,-1167.282,-1179.744,-554.688,-240.123,-343.23
融资活动之现金流入净额,190.866,596.943,505.33,422.902,357.835,705.021,0,-62.145
现金及现金等价物增加,17.546,-18.002,319.478,-860.376,-850.866,80.677,-263.666,-459.916
会计年初之现金及现金等价物,6.046,23.992,23.992,881.932,881.932,801.019,801.019,1257.526
会计年终之现金及现金等价物,23.969,6.046,343.597,23.992,33.26,881.932,536.997,801.019
外汇兑换率变动之影响,0.377,0.056,0.127,2.436,2.194,0.236,-0.356,3.409
购置固定资产款项,-10.481,-184.533,-130.588,-427.127,-319.438,-422.048,-435.788,-362.332
币种,港币,港币,港币,港币,港币,港币,港币,港币
