报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,144.913,0.136,-94.889,-79.734,-2.411,-18.527,-219.939,142.864
投资活动之现金流入净额,-136.558,-9.089,-62.178,-11.098,-509.815,-222.18,-226.351,-263.375
融资活动之现金流入净额,-16.834,-8.61,121.794,42.625,76.591,-127.393,829.539,120.836
现金及现金等价物增加,-8.479,-17.563,-35.273,-48.207,-435.635,-368.1,383.249,0.325
会计年初之现金及现金等价物,24.477,24.477,59.782,59.782,498.099,498.099,116.683,116.683
会计年终之现金及现金等价物,16.312,6.914,24.477,11.575,59.782,129.999,498.099,117.008
外汇兑换率变动之影响,0.314,--,-0.032,--,-2.682,--,-1.833,--
购置固定资产款项,-138.41,-9.958,-64.931,-15.982,-529.868,-225.56,-283.557,-286.478
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
