报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-56.82,28.194,-7.954,-1.398,-19.397,18.982,1.688,-1.886
投资活动之现金流入净额,-10.665,-1.16,2.254,1.503,-4.214,-16.052,-7.511,-1.387
融资活动之现金流入净额,176.501,-0.035,0.246,3.468,3.83,-2.353,-1.244,28.949
现金及现金等价物增加,109.016,26.999,-5.454,3.573,-19.781,0.577,-7.067,25.676
会计年初之现金及现金等价物,83.104,58.116,58.116,55.533,55.533,55.299,55.299,29.054
会计年终之现金及现金等价物,192.34,83.104,52.278,58.116,35.791,55.533,47.713,55.299
外汇兑换率变动之影响,0.22,-2.011,-0.384,-0.99,0.039,-0.343,-0.519,0.569
购置固定资产款项,-9.993,-2.186,-0.366,-2,-1.028,-16.461,-7.586,-4.446
币种,港币,港币,港币,港币,港币,港币,港币,港币
