报告期,2018-03-31,2017-09-30,2017-03-31,2016-09-30,2015-09-30
报表类型,中报,年报,中报,年报,年报
经营业务所得之现金流入净额,2.872,0.883,-3.515,12.282,-1.178
投资活动之现金流入净额,-0.15,-0.171,-0.173,-0.17,-0.256
融资活动之现金流入净额,46.735,-5,-5,0,0
现金及现金等价物增加,49.457,-4.288,-8.688,12.112,-1.434
会计年初之现金及现金等价物,19.091,23.379,23.379,11.267,12.701
会计年终之现金及现金等价物,68.548,19.091,14.691,23.379,11.267
外汇兑换率变动之影响,--,--,--,--,--
购置固定资产款项,-0.155,-0.174,-0.174,-0.171,-0.257
币种,港币,港币,港币,港币,港币
