报告期,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-06-30,2012-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,774.938,1922.962,885.378,2208.885,983.587,1775.79,775.639,1494.223
除税前盈利/(亏损),106.531,369.528,183.634,524.865,198.759,401.505,156.196,328.321
税项,-25.652,-75.876,-35.338,-99.754,-39.527,-68.972,-27.061,-56.149
除税后盈利/(亏损),80.879,293.652,148.296,425.111,159.232,332.533,129.135,272.172
少数股东权益,,,,,,,,
股东应占盈利/(亏损),80.879,293.652,148.296,425.111,159.232,332.533,129.135,272.172
股息,,,,,,57.288,,
除税及股息后盈利/(亏损),80.879,293.652,148.296,425.111,159.232,275.245,129.135,272.172
基本每股盈利(仙),3.800000,13.800000,8.400000,27.500000,10.900000,26.000000,10.600000,22.400000
摊薄每股盈利(仙),3.300000,13.600000,8.300000,26.700000,10.600000,26.000000,10.600000,22.400000
每股股息(仙),--,--,--,--,--,3.931000,--,0.810800
销售成本,-580.347,-1372.978,-618.735,-1531.384,-719.792,-1261.045,-570.068,-1067.732
折旧,-52.184,-99.837,-48.641,-85.484,-41.347,-75.824,-36.053,-60.644
销售及分销费用,-5.161,-12.221,-13.07,-16.143,-6.529,-10.537,-3.446,-6.651
一般及行政费用,-65.594,-133.912,-61.631,-110.302,-48.223,-75.816,-31.361,-60.516
利息费用/融资成本,-29.784,-43.439,-21.116,-40.24,-19.394,-34.888,-17.539,-37.73
毛利,194.591,549.984,266.643,677.501,263.795,514.745,205.571,426.491
经营盈利,106.531,369.528,183.634,524.865,198.759,401.505,156.196,328.321
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
