报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,202.692616,84.203309,216.801681,131.611038,194.606323,33.622407,184.878802,54.193851
除税前盈利/(亏损),-80.846051,-35.174883,-40.362088,-0.159851,-199.461182,-86.037312,-136.299564,-49.557234
税项,10.322568,0.364312,2.564082,-1.109533,-1.851358,4.12505,1.18602,-0.099072
除税后盈利/(亏损),-70.523483,-34.810571,-37.798006,-1.269384,-201.31254,-81.912262,-135.113544,-49.656306
少数股东权益,4.759854,-0.304114,-7.189791,-0.915299,-56.613981,-22.037869,-39.032954,-23.398902
股东应占盈利/(亏损),-75.283337,-34.506457,-30.608215,-0.354085,-144.698559,-59.874393,-96.08059,-26.257404
股息,,,,,,,,
除税及股息后盈利/(亏损),-75.283337,-34.506457,-30.608215,-0.354085,-144.698559,-59.874393,-96.08059,-26.257404
基本每股盈利(仙),-8.110000,-3.720000,-3.300000,-0.040000,-17.180000,-7.920000,-16.350000,-5.130000
摊薄每股盈利(仙),-8.110000,-3.720000,-3.300000,-0.040000,-17.180000,-7.800000,-16.350000,-5.130000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-175.975718,-79.331105,-197.239387,-119.868809,-173.115454,-28.820534,-174.296075,-45.354539
折旧,-6.080823,-0.319527,-1.900941,-1.291683,-5.735353,-2.280517,-13.453138,-6.962105
销售及分销费用,-2.779068,-0.969724,-1.396235,-0.726105,-16.668024,-3.332471,-8.048358,-4.042585
一般及行政费用,-70.531625,-32.138355,-63.238254,-31.710104,-76.068981,-33.481594,-67.032174,-26.761254
利息费用/融资成本,-23.823916,-5.332472,-4.513307,-1.194492,-1.600366,-0.742525,-3.789444,-2.601958
毛利,26.716898,4.872204,19.562294,11.742229,21.490869,4.801873,10.582727,8.839312
经营盈利,-80.846051,-35.174883,-40.362088,-0.159851,-199.461182,-86.037312,-136.299564,-45.011524
应占联营公司盈利,-3.429909,-1.591996,--,--,-3.95083,-1,-6.27,-1.943752
币种,港币,港币,港币,港币,港币,港币,港币,港币
