报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,17.859,-163.665,-5.693,-8.598,-101.841,-39.903,-46.97,173.792
投资活动之现金流入净额,13.599,-0.132,170.776,-41.931,-96.625,0.731,6.269,-1.391
融资活动之现金流入净额,-1.438,-2.649,35.414,143.296,208.274,232.064,43.02,-167.464
现金及现金等价物增加,30.02,-166.446,200.497,92.767,9.808,192.892,2.319,4.937
会计年初之现金及现金等价物,195.53,195.53,9.268,9.268,1.226,1.226,0.808,8.5
会计年终之现金及现金等价物,226.15,29.084,195.53,102.315,9.268,193.331,1.226,13.603
外汇兑换率变动之影响,0.6,--,-14.235,0.28,-1.766,-0.787,-1.901,0.166
购置固定资产款项,-0.29,-0.279,-3.87,-1.126,-1.182,-0.738,-1.454,-1.454
币种,港币,港币,港币,港币,港币,港币,港币,港币
