报告期,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,85.588391,497.683452,358.995043,210.184894,71.421678,548.148089,335.00631,147.737431
除税前盈利/(亏损),-2.82458,26.895516,9.07586,-3.657475,-2.729694,27.392069,12.51863,3.015843
税项,0.342698,-3.871559,-0.685778,0.813566,0.233499,0.234335,-0.144145,0.669554
除税后盈利/(亏损),-2.481882,23.023957,8.390082,-2.843909,-2.496195,27.626404,12.374485,3.685397
少数股东权益,,,,,,,,
股东应占盈利/(亏损),-2.481882,23.023957,8.390082,-2.843909,-2.496195,27.626404,12.374485,3.685397
股息,,3.1125,,,,3,,
除税及股息后盈利/(亏损),-2.481882,19.911457,8.390082,-2.843909,-2.496195,24.626404,12.374485,3.685397
基本每股盈利(仙),-0.40,3.70,1.35,-0.46,-0.40,6.10,2.75,0.82
摊薄每股盈利(仙),-0.40,3.70,1.35,-0.46,-0.40,6.10,2.75,0.82
每股股息(仙),--,0.50,--,--,--,0.50,--,--
销售成本,73.98478,423.2522,309.4673,183.4787,58.9534,461.5308,280.2484,117.4247
折旧,--,3.102021,--,1.563975,--,2.907774,--,1.408652
销售及分销费用,3.206145,10.33861,8.13334,5.262761,3.098325,13.94683,9.116275,5.60258
一般及行政费用,8.414323,27.77652,20.36278,14.41992,6.844641,26.1464,18.98468,12.21671
利息费用/融资成本,0.766016,2.591923,1.822579,1.128241,0.551738,3.882964,3.040708,2.056991
毛利,11.603613,74.431219,49.527709,26.706179,12.468276,86.617249,54.757955,30.31269
经营盈利,-2.82458,26.895516,9.07586,-3.657475,-2.729694,27.392069,12.51863,3.015843
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
