报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
经营业务所得之现金流入净额,303.616,183.099,658.32,403.251,375.137,6.037,367.073,200.625
投资活动之现金流入净额,123.231,50.617,-476.823,-396.321,-106.454,-31.752,-143.966,-36.516
融资活动之现金流入净额,-275.936,-10.363,-244.868,-8.644,-486.667,23.391,-26.075,71.884
现金及现金等价物增加,150.911,223.353,-63.371,-1.714,-217.984,-2.324,197.032,235.993
会计年初之现金及现金等价物,206.082,206.082,267.885,267.885,489.561,489.561,294.606,294.606
会计年终之现金及现金等价物,355.788,425.664,206.082,265.053,267.885,488.402,489.561,530.624
外汇兑换率变动之影响,-1.205,-3.771,1.568,-1.118,-3.692,1.165,-2.077,0.025
购置固定资产款项,-127.673,-88.582,-114.814,-16.698,-118.795,-40.072,-138.074,-41.844
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
