报告期,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31
报表类型,三季报,中报,一季报,年报,三季报,中报,一季报,年报
营业额,81.605205,38.919387,13.627302,107.889307,85.791538,61.645644,21.04005,121.138764
除税前盈利/(亏损),-35.815649,-24.085302,-18.992402,-85.8165,-39.996161,-6.486285,-30.049901,-125.235365
税项,-1.005964,-0.4169,-0.050684,-0.068428,-1.73901,-1.2021,-0.165646,-0.338276
除税后盈利/(亏损),-36.821613,-24.502202,-19.043086,-85.884928,-41.735171,-7.688385,-30.215547,-125.573641
少数股东权益,-2.883687,-2.837117,-2.762694,-0.52597,-0.327931,-0.21442,-0.103104,-9.878246
股东应占盈利/(亏损),-33.937926,-21.665085,-16.280392,-85.358958,-41.40724,-7.473965,-30.112443,-115.695395
股息,,,,,,,,
除税及股息后盈利/(亏损),-33.937926,-21.665085,-16.280392,-85.358958,-41.40724,-7.473965,-30.112443,-115.695395
基本每股盈利(仙),-2.440000,-1.560000,-1.200000,-6.130000,-2.980000,-0.540000,-2.200000,-8.320000
摊薄每股盈利(仙),-2.440000,-1.560000,-1.200000,-6.130000,-2.980000,-0.540000,-2.200000,-8.320000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-36.661611,-16.33384,-8.113915,-39.863198,-27.870047,-24.67284,-7.000585,-49.925699
折旧,-3.632091,-3.047476,--,-9.639602,-6.496828,-4.373296,--,-11.136764
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-67.956241,-35.814777,-26.319522,-129.782566,-123.645771,-70.838648,-45.096705,-122.37112
利息费用/融资成本,-28.053998,-21.480907,-9.37793,-35.998642,-14.765214,-8.39284,-3.237734,-25.571776
毛利,44.943594,22.585547,5.513387,68.026109,57.921491,36.972804,14.039465,71.213065
经营盈利,-35.815649,-24.085302,-18.992402,-85.8165,-39.996161,-6.486285,-30.049901,-125.235365
应占联营公司盈利,--,--,--,-0.0438,-0.0438,-0.0438,-0.0438,-35.653059
币种,港币,港币,港币,港币,港币,港币,港币,港币
