报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31
报表类型,年报,中报,年报,中报,年报
经营业务所得之现金流入净额,-48.968,-32.235,35.818,-5.726,19.585
投资活动之现金流入净额,-18.475,-9.408,-16.691,-12.48,-19.155
融资活动之现金流入净额,37.647,11.445,-4.197,5.113,20.728
现金及现金等价物增加,-29.796,-30.198,14.93,-13.093,21.158
会计年初之现金及现金等价物,48.987,48.987,34.057,34.057,12.899
会计年终之现金及现金等价物,19.191,18.789,48.987,20.964,34.057
外汇兑换率变动之影响,--,--,--,--,--
购置固定资产款项,-0.966,--,-1.793,--,-1.414
币种,港币,港币,港币,港币,港币
